Date,btc_market_price,btc_trade_volume,btc_output_volume,btc_n_transactions,btc_n_transactions_excluding_chains_longer_than_100,btc_difficulty,btc_hash_rate,btc_miners_revenue,btc_cost_per_transaction,btc_transaction_fees,btc_median_confirmation_time,btc_cost_per_transaction_percent
12/17/2011 0:00,3.23,54092.83,427685.7564,4819,4683,1155038.334,8.382920984,23585.46,4.89426437,2.72970204,13.18333333,5.499191594
12/18/2011 0:00,3.25,36385.088,310832.2712,4615,4615,1155038.334,8.440338251,23897.25,5.178169014,3.89415776,9.233333333,9.115220287
12/19/2011 0:00,3.70036,482591.6909,456568.6696,5200,5200,1155038.334,8.670007319,27948.81908,5.3747729,3.61261747,16.03333333,5.692571928
12/20/2011 0:00,4.5,744348.6392,487765.0914,6684,6200,1155038.334,7.751331047,30397.5,4.547800718,5.83700461,14.9,3.424554124
12/21/2011 0:00,4.11,195054.153,608602.0222,5667,5147,1155038.334,8.899676387,31864.83,5.622874537,3.99252286,12.925,4.716344858
12/22/2011 0:00,3.99199,218387.3421,497996.0193,5818,5514,1155038.334,7.923582848,27560.69896,4.737143169,4.15561326,14.6,6.569632034
12/23/2011 0:00,3.95,82294.056,293820.1171,5740,5451,1155038.334,8.727424586,30031.85,5.232029617,3.10079941,13.23333333,7.896053618
12/24/2011 0:00,3.9499,61071.3264,278028.5472,4676,4503,1155038.334,7.579079246,26077.2398,5.576826305,2.23895545,15.36666667,7.819588227
12/25/2011 0:00,4.3897,335600.7372,316815.8535,5307,5307,1155038.334,9.99060446,38199.1694,7.197883814,2.78505591,13.03333333,13.17230698
12/26/2011 0:00,4.31259,361318.9756,383673.9983,5381,5381,1155038.334,9.875769926,37101.21177,6.894854445,3.40552884,12.53333333,10.30421934
12/27/2011 0:00,4.06,126336.8214,982261.4209,5571,5571,1159929.497,9.168004881,32285.12,5.795210914,2.76747331,13.83333333,9.613777766
12/28/2011 0:00,4.18888,143323.5708,326037.9592,4969,4662,1159929.497,8.649061209,31429.16664,6.32504863,3.33596172,13.9,8.041785043
12/29/2011 0:00,4.33,227221.891,451570.1402,5023,4909,1159929.497,8.072457128,30327.32,6.037690623,4.0354475,14.96666667,6.018874157
12/30/2011 0:00,4.3,174852.6805,337122.4893,5024,4865,1159929.497,7.380532231,27532.9,5.480274682,3.52080887,13.9,7.582560561
12/31/2011 0:00,4.995,602861.786,288894.5291,5357,5220,1159929.497,9.283325697,40224.735,7.508817435,3.62038935,12.13333333,9.681359832
1/1/2012 0:00,5.2,559551.447,303512.4084,4523,4523,1159929.497,8.591400801,38755.6,8.56856069,3.22260941,15.05,4.413851583
1/2/2012 0:00,5.4999,362565.2546,295186.119,5809,5809,1159929.497,8.764382025,41826.7395,7.200333878,5.2069139,15.56666667,7.35953081
1/3/2012 0:00,5.29,624696.9795,244250.9376,5544,5441,1159929.497,9.340986105,42875.45,7.733667027,5.78307056,13.61666667,9.593204734
1/4/2012 0:00,5.6063,694588.7025,338482.0051,5636,5400,1159929.497,8.879702841,43246.9982,7.673349574,14.21969541,13.61666667,6.495535354
1/5/2012 0:00,6.399,1145784.676,673601.0946,6917,6762,1159929.497,8.476079985,47064.645,6.804199075,5.55023698,14.11666667,3.484661874
1/6/2012 0:00,7.22,1499737.719,622080.9943,6361,6062,1159929.497,9.80226937,61413.32,9.654664361,6.65531797,10.13333333,4.898525395
1/7/2012 0:00,7.01556,328101.5136,393041.1115,6211,5653,1159929.497,10.43653386,63518.88024,10.2268363,4.83857232,12.31666667,8.65935041
1/8/2012 0:00,7.2,416207.7756,330587.8228,6290,5841,1159929.497,9.283325697,57981.6,9.218060413,3.44381947,14.01666667,10.00508043
1/9/2012 0:00,7.2,968056.6045,442394.9516,5999,5521,1250757.739,10.01025622,58003.2,9.668811469,6.16347974,12.65,5.367299525
1/10/2012 0:00,6.89,709106.176,375302.0031,6589,5954,1250757.739,9.077623651,50324.56,7.637662771,4.64067614,13.71666667,6.786016645
1/11/2012 0:00,7.138,685859.4798,451444.2657,7168,6275,1250757.739,9.450676678,54284.49,7.573171038,5.17871126,13.01666667,6.934861697
1/12/2012 0:00,6.997,951404.1786,311617.9555,6943,6369,1250757.739,10.32113374,58361.977,8.40587311,41.82887588,13.33333333,10.54227323
1/13/2012 0:00,6.85838999,403409.2915,439298.7146,6824,5803,1250757.739,7.709762553,42583.74345,6.240290657,9.94639858,14.43333333,3.61491633
1/14/2012 0:00,6.75,942254.4773,368949.3628,6734,6556,1250757.739,9.948080714,54074.25,8.030034155,11.73821501,12.23333333,6.464373152
1/15/2012 0:00,6.98999,432623.1,279850.6916,6675,6287,1250757.739,9.20197466,51767.86594,7.755485534,6.7042272,13.11666667,9.330730612
1/16/2012 0:00,7.18888,846028.6167,406064.2841,6685,6341,1250757.739,9.823729705,57007.8184,8.527721526,30.6769841,13.05,6.211557543
1/17/2012 0:00,6.98,1293640.737,398498.285,6545,6263,1250757.739,9.823729705,55302.54,8.449585943,23.16297162,12.93333333,5.460295323
1/18/2012 0:00,6.95,1359636.66,448003.8016,7215,6683,1250757.739,8.828921633,49421.45,6.84981982,11.20841262,12.78333333,4.635021696
1/19/2012 0:00,6.3,713534.766,359155.5673,6464,6175,1250757.739,8.455868607,42884.1,6.634297649,7.25502575,13.51666667,5.446709539
1/20/2012 0:00,6.58,433777.2124,391788.6849,6718,6269,1250757.739,8.580219616,45684.94,6.800378089,43.74500914,12.86666667,4.742538933
1/21/2012 0:00,6.55,409484.9755,307719.9186,6771,6200,1250757.739,11.1294153,58655.25,8.662715995,5.32543933,11.05,9.655143799
1/22/2012 0:00,6.39,284825.2896,303898.4064,5259,4890,1307728.361,8.450978823,41554.17,7.901534512,3.21846767,15.4,10.44901891
1/23/2012 0:00,6.45485,116970.4754,287869.4625,5984,5857,1307728.361,11.11628753,55214.7869,9.227070003,4.32893996,12.9,12.20513081
1/24/2012 0:00,6.515,227313.576,321695.2799,6817,6220,1307728.361,8.77601647,44028.37,6.45861376,8.74090361,12.85,6.977976377
1/25/2012 0:00,6.45,787721.4912,410275.4737,8017,7130,1307728.361,10.07616706,50032.65,6.240819509,7.51802097,11.68333333,6.552961763
1/26/2012 0:00,6.2,695863.4917,443244.8285,6736,6431,1307728.361,8.450978823,40343.4,5.98922209,7.15324525,15.23333333,4.970184903
1/27/2012 0:00,5.689,619312.4141,388447.8812,6544,6137,1307728.361,9.036046588,39658.019,6.060210727,21.44948903,13.28333333,4.918912988
1/28/2012 0:00,5.74815,504363.8899,272882.337,6095,5724,1307728.361,10.07616706,44582.6514,7.314626973,6.21920755,10.88333333,9.210096003
1/29/2012 0:00,5.76,258072.7636,328587.8401,6464,5974,1307728.361,10.59622729,48216.96,7.459306931,221.2835515,13.76666667,8.847665711
1/30/2012 0:00,5.6,235596.3045,340079.4805,6019,5632,1307728.361,10.79124988,46508,7.726864928,5.00811954,12,10.03527488
1/31/2012 0:00,5.65,271881.6758,319873.153,6469,6023,1307728.361,10.27118965,44787.55,6.923411656,27.76413677,11.08333333,9.420125279
2/1/2012 0:00,5.638,679463.0004,413291.7832,6900,6755,1307728.361,8.77601647,38095.966,5.521154493,7.67023534,17.03333333,4.823793556
2/2/2012 0:00,6.2,334985.5548,426235.6073,6955,6783,1307728.361,10.59622729,50592,7.274191229,10.52551844,12.43333333,5.856481429
2/3/2012 0:00,6.148,357939.7168,365576.375,6943,6281,1307728.361,10.40120471,49227.036,7.090167939,7.14420136,12.65,6.78649338
2/4/2012 0:00,6,124826.3376,398931.8412,7597,7228,1379647.439,11.24755398,49248,6.482558905,8.85793127,11.63333333,6.003415213
2/5/2012 0:00,5.9625,689414.3168,347978.2079,6616,5986,1379647.439,9.327239883,40568.85,6.131930169,4.45615015,16.48333333,6.138344871
2/6/2012 0:00,5.79,503908.365,312114.6286,6500,5960,1379647.439,10.15023164,42869.16,6.595255385,4.48191176,12.73333333,6.230808445
2/7/2012 0:00,5.70999,414041.698,335635.5406,6799,6034,1379647.439,9.807318406,40854.97845,6.008968738,5.50077725,13.86666667,6.276804316
2/8/2012 0:00,5.8494,1349405.927,302182.0652,6619,6002,1379647.439,9.052909298,38629.4376,5.83614407,4.40704453,15.68333333,6.457300195
2/9/2012 0:00,5.8,523518.0075,275427.6779,7259,5999,1379647.439,9.875901052,41789,5.756853561,5.95689282,13.21666667,7.796187541
2/10/2012 0:00,5.92525,237567.118,300669.729,8642,6555,1379647.439,10.08164899,43592.06425,5.044210165,7.26552646,10.56666667,8.055138238
2/11/2012 0:00,6,403924.572,364050.0796,7624,6048,1379647.439,9.464405175,41424,5.433368311,4.07907004,12.6,6.692616311
2/12/2012 0:00,5.85,465510.024,444742.9585,7405,5914,1379647.439,10.97322339,46817.55,6.322424038,3.47829872,10.95,5.664882064
2/13/2012 0:00,5.72,913983.8802,336255.7438,7514,6460,1379647.439,10.08164899,42064.88,5.598200692,4.81346772,10.83333333,5.383792748
2/14/2012 0:00,5.6,1406287.047,1272718.19,9710,7285,1379647.439,9.327239883,38113.6,3.925190525,6.96051344,9.616666667,1.783051787
2/15/2012 0:00,4.88,745895.365,1218761.589,9511,6887,1379647.439,9.73873576,34721.2,3.650636106,15.26703072,12.15,1.656377071
2/16/2012 0:00,4.73368,701888.4785,1710441.061,9286,6358,1379647.439,8.847161359,30574.83912,3.292573672,9.73008108,12.73333333,2.351160188
2/17/2012 0:00,4.76998,611815.441,1128149.138,7128,6058,1379647.439,9.73873576,33881.16794,4.753250272,3.53606055,13.31666667,3.763674429
2/18/2012 0:00,4.49675,303814.2576,668757.3795,6676,6075,1379647.439,12.00196308,39360.05275,5.895753857,3.79084356,12.08333333,7.476911305
2/19/2012 0:00,4.33333,274752.7425,471283.4859,5932,5273,1376302.268,10.74136802,34025.30716,5.735891295,2.44848079,12.38333333,9.638090724
2/20/2012 0:00,4.52,171026.7235,398966.3151,6118,5744,1376302.268,9.988788097,33009.56,5.395482184,3.9273343,12.18333333,6.933852622
2/21/2012 0:00,4.4354,229268.3812,361327.0687,6348,5751,1376302.268,8.757293674,28399.8662,4.473828954,3.68499377,16.15,6.214523303
2/22/2012 0:00,4.54,468206.7468,628104.8527,7124,6573,1376302.268,10.74136802,35652.62,5.004578888,3.3301254,12.05,5.369386521
2/23/2012 0:00,4.92481,801887.5904,810128.3647,7881,7253,1376302.268,11.49394795,41388.10324,5.251630915,4.19034459,12.4,6.705324575
2/24/2012 0:00,5.19778,454514.1538,587906.6797,7203,6677,1376302.268,9.92037174,37704.69612,5.234582274,4.33478143,9.816666667,4.330155726
2/25/2012 0:00,5.07,423491.3288,523252.1375,6588,6199,1376302.268,11.42553159,42354.78,6.429080146,4.26574148,8.983333333,4.592217588
2/26/2012 0:00,5.00073,352403.8155,330484.6372,5851,5529,1376302.268,10.39928624,38015.54946,6.497273878,2.61240263,11.11666667,8.50875386
2/27/2012 0:00,5.1,153254.2758,362452.7583,6475,6132,1376302.268,10.80978438,40310.4,6.225544402,4.78372398,9.266666667,8.609758297
2/28/2012 0:00,5,312673.0417,386149.3235,6627,6182,1376302.268,10.26245352,37525,5.662441527,5.47527216,9.683333333,6.38255597
2/29/2012 0:00,4.9,139593.1286,342453.111,6825,6406,1376302.268,12.72544237,45584.7,6.679076923,3.15391449,7.283333333,8.875635916
3/1/2012 0:00,4.98421,227438.562,453115.7238,6713,6304,1376302.268,10.67295167,38906.74326,5.795731157,6.63650636,7.883333333,4.902845196
3/2/2012 0:00,4.98888,618117.2837,731389.3959,7696,7114,1496978.595,9.897222875,33196.00752,4.313410541,4.45115638,11.95,2.850799156
3/3/2012 0:00,4.77995,191759.0263,422063.1432,5701,5026,1496978.595,8.855409941,28455.04235,4.991237037,3.04970302,9.858333333,3.754135128
3/4/2012 0:00,4.9,286278.72,630240.9675,6017,5392,1496978.595,9.673977247,31864.7,5.295778627,3.95643698,8.183333333,6.730324711
3/5/2012 0:00,5.04,338423.794,437601.3154,6729,6054,1496978.595,9.822807666,33284.16,4.94637539,4.57778698,9.166666667,7.454667541
3/6/2012 0:00,5.05,230732.8961,360222.3106,6713,6286,1496978.595,11.01345102,37390.2,5.569819753,4.77293119,8.9,6.365731793
3/7/2012 0:00,5.07,236515.9128,403618.0325,6574,5767,1496978.595,11.08786623,37791.78,5.748673563,4.97452409,11.36666667,6.761724461
3/8/2012 0:00,5,288260.657,413181.3558,6635,5831,1496978.595,11.6087727,39020,5.880934439,4.28583196,8.966666667,8.040597833
3/9/2012 0:00,4.9499,168213.7995,605187.4507,6478,5815,1496978.595,12.35292479,41099.0197,6.34439946,3.56641541,9.2,7.755051922
3/10/2012 0:00,4.94,142787.712,534069.0333,6054,5559,1496978.595,12.87383126,42755.7,7.062388503,5.05300613,10.54166667,8.452084631
3/11/2012 0:00,4.99,215330.3676,352413.0264,5174,4671,1496978.595,9.897222875,33198.47,6.41640317,3.07837341,12.16666667,9.076816222
3/12/2012 0:00,4.95915,118507.9923,523378.2952,5728,4735,1496978.595,12.57617042,41919.69495,7.318382498,3.51928212,7.883333333,7.762816305
3/13/2012 0:00,5.41,678712.2685,668177.8348,6805,6230,1496978.595,11.31111186,41170.1,6.049977957,10.06316769,9.866666667,5.635845998
3/14/2012 0:00,5.4444,356080.913,460298.9102,7096,6399,1496978.595,10.26929892,37593.582,5.297855412,5.98762025,10.55,5.814210116
3/15/2012 0:00,5.45,235488.964,624033.8155,6577,5490,1496978.595,9.599562037,35174.3,5.348076631,4.16277495,10.93333333,4.111993698
3/16/2012 0:00,5.4,182711.5472,492599.6538,6706,5847,1498294.363,10.6507282,38647.8,5.763167313,7.96536218,9,5.155784858
3/17/2012 0:00,5.3998,213953.4936,506495.4969,7473,6754,1498294.363,12.81066608,46459.8792,6.217031875,4.23269898,9.266666667,9.583307759
3/18/2012 0:00,5.37998,136370.8818,403515.814,5745,5218,1498294.363,11.61897621,41979.98394,7.307220877,3.01294827,8.383333333,8.663535314
3/19/2012 0:00,5.3099,935434.8048,358260.2845,6679,6284,1498294.363,11.76793745,41969.4496,6.283792424,4.23856313,9.566666667,6.852951823
3/20/2012 0:00,4.98,327707.371,496018.0404,6604,6381,1498294.363,11.02313128,36871.92,5.583270745,4.28587033,9.158333333,6.036259916
3/21/2012 0:00,4.87,232247.4349,547823.2579,6980,6732,1498294.363,12.06585992,39466.48,5.654223496,4.19889868,8.45,5.540594574
3/22/2012 0:00,4.88,296753.9225,640130.2212,6756,6164,1498294.363,11.61897621,38078.64,5.636269982,3.31425094,9.075,6.188810563
3/23/2012 0:00,4.83,265338.2977,931256.2746,6293,6032,1498294.363,9.682480179,31409.49,4.991179088,3.85590401,10.63333333,5.095355833
3/24/2012 0:00,4.74896,186578.46,893589.0336,6461,5863,1498294.363,12.81066608,40860.05184,6.32410646,4.46816675,7.908333333,8.289230055
3/25/2012 0:00,4.68294,330945.12,522493.1744,6249,5636,1498294.363,12.438263,39163.42722,6.267151099,13.87452827,8.541666667,6.609681885
3/26/2012 0:00,4.73793,335256.9824,423096.0241,6469,6126,1498294.363,11.32105375,36041.43351,5.571407252,7.26561565,8.666666667,6.831829085
3/27/2012 0:00,4.74,361236.6294,600916.9953,6346,5799,1498294.363,11.02313128,35090.22,5.529502049,3.94960465,8.966666667,5.425492928
3/28/2012 0:00,4.84592,188224.6307,693995.0947,7134,6464,1498294.363,11.84241806,38544.44768,5.402922299,4.67877081,9.55,5.899823253
3/29/2012 0:00,4.86092,206208.3232,1067404.03,7526,6475,1626553.481,11.23904129,33802.83768,4.491474579,4.69239431,9.25,4.868413214
3/30/2012 0:00,4.83,213051.5253,1093096.442,7174,6268,1626553.481,12.12846182,36244.32,5.052177307,4.04466777,8.3,5.410276825
3/31/2012 0:00,4.95,183152.012,958244.8474,6286,5583,1626553.481,13.17959518,40362.3,6.420983137,4.66025176,8.066666667,7.108943897
4/1/2012 0:00,4.929,182041.759,469525.437,5619,5033,1626553.481,12.12846182,36987.216,6.582526428,4.34212197,8.741666667,8.17634349
4/2/2012 0:00,5.08,429855.972,810177.5886,6086,5612,1626553.481,10.26876434,32278.32,5.303700296,4.14115894,11.46666667,5.697880036
4/3/2012 0:00,5.01,394194.22,759655.1403,7539,6746,1626553.481,10.34962075,32084.04,4.255742141,4.62668219,10.03333333,4.176639855
4/4/2012 0:00,4.97,281521.1348,751035.768,7479,6598,1626553.481,11.40075411,35053.41,4.686911352,3.95271361,10.15,4.506285629
4/5/2012 0:00,4.94486,187559.848,1026300.846,6977,6115,1626553.481,9.621913043,29451.58616,4.221239237,6.2116662,10.275,3.550518724
4/6/2012 0:00,4.96,310307.6589,602873.7248,7000,6164,1626553.481,9.945338691,30523.84,4.360548571,4.94414079,11.11666667,3.416831019
4/7/2012 0:00,4.98,405389.376,407210.8655,6152,5650,1626553.481,10.6730464,32882.94,5.345081274,3.89581731,9.75,6.059725147
4/8/2012 0:00,4.8,211631.8866,879113.6781,6061,5858,1626553.481,11.80503617,35054.4,5.783600066,3.8064745,8.708333333,8.503677103
4/9/2012 0:00,4.8,208459.545,1580081.103,6045,5364,1626553.481,12.20931823,36254.4,5.997419355,3.83316764,8.666666667,2.919786927
4/10/2012 0:00,4.9,297464.304,1168453.422,8435,6659,1626553.481,11.56246693,35054.6,4.155850622,4.69114701,9.166666667,2.785474485
4/11/2012 0:00,4.8941,347943.4144,1113398.834,7485,6875,1626553.481,11.56246693,35022.1796,4.67898191,6.53992391,8.5,5.135156525
4/12/2012 0:00,4.98,274478.949,1625269.808,8513,7188,1626553.481,11.15818487,34391.88,4.039924821,6.96030524,10.23333333,2.702529223
4/13/2012 0:00,4.94464,497447.2825,944297.8376,7549,6612,1577913.486,9.883251608,31171.01056,4.129157578,4.42240979,11.53333333,3.246153935
4/14/2012 0:00,5.03,340393.9084,811725.6219,7935,6715,1577913.486,10.43232114,33474.65,4.218607435,5.88161612,9.633333333,3.546136616
4/15/2012 0:00,4.98389,170395.4424,1329795.842,7313,6550,1577913.486,9.177305065,29175.69206,3.98956544,4.03081438,11.325,6.769105426
4/16/2012 0:00,4.98,206793.8317,1516544.526,7846,6517,1577913.486,10.43232114,33136.92,4.223415753,4.67124833,10.05,4.066585047
4/17/2012 0:00,5.02207,167777.577,1161251.579,8354,7116,1577913.486,11.13826769,35691.85149,4.272426561,7.52707743,9.216666667,3.246525628
4/18/2012 0:00,5.1782,439710.5037,1158712.007,8145,7191,1577913.486,9.569497589,31612.911,3.88126593,5.87363778,10.60833333,3.437959251
4/19/2012 0:00,5.19,288111.6243,739373.6324,8023,6645,1577913.486,12.23640675,40507.95,5.048977938,5.94767942,8.566666667,3.9000143
4/20/2012 0:00,5.17,581953.9968,2411391.363,8016,6776,1577913.486,12.15796825,40098.52,5.002310379,6.07277319,8.25,3.481319016
4/21/2012 0:00,5.48,336827.7813,1486036.532,7770,6890,1577913.486,11.53046021,40310.88,5.188015444,6.263791,10.7,4.319580843
4/22/2012 0:00,5.3287,203585.4478,1150690.449,6768,5851,1577913.486,11.68733722,39725.4585,5.869600842,5.15564775,8.55,4.222417012
4/23/2012 0:00,5.21799,279236.4544,774046.0598,6845,5824,1577913.486,11.60889871,38633.99796,5.644119497,4.34820541,9.216666667,6.311826911
4/24/2012 0:00,5.2,414764.9616,800438.0474,7395,6474,1577913.486,9.647936094,32006,4.3280595,5.43974157,10.45,3.948239332
4/25/2012 0:00,5.16,200350.7712,748268.5992,7746,6394,1577913.486,10.82451367,35629.8,4.599767622,5.27822828,9.883333333,4.52275984
4/26/2012 0:00,5.18,328437.135,2031001.035,10043,6457,1577913.486,12.07952974,39953.34,3.978227621,13.33086106,18.1,3.765200726
4/27/2012 0:00,5.1372,146562.9009,1334928.651,7066,6256,1577913.486,9.883251608,32395.1832,4.584656553,6.9636861,10.4,4.317307814
4/28/2012 0:00,5.1176,473006.68,1042504.462,7173,6204,1508589.672,11.6988143,39942.868,5.56850244,5.3321923,9.316666667,5.881614543
4/29/2012 0:00,5.0184,114752.7914,970611.9482,8050,6401,1508589.672,12.44873829,41677.812,5.17736795,5.79655728,8.35,5.205191526
4/30/2012 0:00,5,292243.8792,1191280.939,9064,6512,1508589.672,12.67371549,42270,4.663503972,4.96371671,8.9,7.401702216
5/1/2012 0:00,5,190801.28,995623.201,10070,7111,1508589.672,13.42363949,44780,4.446871897,6.49137637,11.63333333,5.8471467
5/2/2012 0:00,5.1789,531638.8818,1093624.152,9373,7454,1508589.672,11.5488295,39908.6034,4.257826032,6.68304753,12.15,4.988026772
5/3/2012 0:00,5.184,204237.082,1118696.164,12283,8614,1508589.672,12.44873829,43068.672,3.506364243,8.49677544,8.916666667,4.725572907
5/4/2012 0:00,5.15,245994.4802,1168190.544,14376,7993,1508589.672,11.6238219,39964,2.779910963,10.52965254,9.083333333,5.436659012
5/5/2012 0:00,5.1495,124846.5456,1089067.706,13590,7360,1508589.672,11.6988143,40212.4455,2.958973179,9.92443083,9.583333333,5.3495709
5/6/2012 0:00,5.099,118350.792,942031.3411,12416,7397,1508589.672,12.89869269,43892.192,3.535131443,8.47898308,9.816666667,4.398319625
5/7/2012 0:00,5.0947,253896.4932,1360550.692,16283,8710,1508589.672,12.82370029,43610.632,2.678292207,10.57768272,9.55,4.872302554
5/8/2012 0:00,5.1,366358.1944,4235212.547,17176,9071,1508589.672,13.94858628,47491.2,2.764974383,12.78385726,7.566666667,5.416776234
5/9/2012 0:00,5.09609,223343.82,2567050.111,18865,8745,1733207.514,14.12994691,41859.28326,2.21888594,14.96129097,9.5,3.675593948
5/10/2012 0:00,5.125,386403.1875,1264003.508,12723,8146,1733207.514,12.40678265,36946.125,2.903884697,9.90617607,9.958333333,3.076562623
5/11/2012 0:00,5.03188,347139.456,1126846.07,14196,7904,1733207.514,10.59746018,30996.3808,2.183458777,10.00517341,15.18333333,2.721696026
5/12/2012 0:00,5,127468.8948,3086157.901,22055,7148,1733207.514,11.80367516,34310,1.555656314,12.89572253,9.033333333,3.953173168
5/13/2012 0:00,4.99888,80335.332,2235581.966,14084,6466,1733207.514,11.37288409,33042.5968,2.346108833,10.1650517,9.833333333,4.643092596
5/14/2012 0:00,5.036,288017.1546,2062283.748,28010,7688,1733207.514,12.32062444,36148.408,1.290553659,28.27673306,12.61666667,5.115536863
5/15/2012 0:00,5.09,270779.6055,2979362.456,20817,8464,1733207.514,11.28672588,33436.21,1.606197339,19.59848847,12.21666667,2.917006055
5/16/2012 0:00,5.08998,384172.2016,3967466.929,19677,8495,1733207.514,9.649719838,28570.05774,1.45195191,13.98413588,14.35,2.988651914
5/17/2012 0:00,5.1345,152339.6589,3303219.435,14892,7550,1733207.514,10.16666911,30344.895,2.037664182,10.10983418,12.03333333,3.67817313
5/18/2012 0:00,5.13,292082.4731,2258449.065,21758,8384,1733207.514,12.40678265,37012.95,1.701119129,15.75663471,10.03333333,2.815208807
5/19/2012 0:00,5.14291,136034.2711,1338498.238,38132,8761,1733207.514,12.57909907,37712.95903,0.989010779,33.30233593,11.28333333,4.929849911
5/20/2012 0:00,5.15,112191.33,1038377.366,33328,9370,1733207.514,12.23446622,36678.3,1.100525084,22.03784271,11.81666667,4.808925953
5/21/2012 0:00,5.1475,227834.0883,3722513.265,29133,7597,1733207.514,11.37288409,34066.155,1.169332201,18.00690588,11.31666667,3.117965335
5/22/2012 0:00,5.12,252757.8027,4585990.256,25323,8636,1733207.514,10.0805109,30023.68,1.185628875,14.48193745,15.3,2.141519949
5/23/2012 0:00,5.16,301973.9648,2395544.217,26784,9046,1733207.514,10.42514375,31300.56,1.168629032,16.09408162,16.5,2.881948006
5/24/2012 0:00,5.2324,167159.1376,1187257.425,26020,9853,1733207.514,11.63135873,35423.348,1.361389239,20.59204355,14.8,4.437378975
5/25/2012 0:00,5.15,149575.503,1416401.316,29007,10786,1591074.962,9.174760781,29967.85,1.033124763,19.10534085,14.68333333,3.604617765
5/26/2012 0:00,5.149,118232.6069,5219577.842,23982,8332,1591074.962,10.67752332,34838.134,1.452678425,16.87447099,12.96666667,4.716057338
5/27/2012 0:00,5.148,110795.054,2082024.364,22251,8742,1591074.962,12.97121352,42290.82,1.90062559,15.29363421,9.45,6.169158223
5/28/2012 0:00,5.16,165277.7378,2433082.741,32526,8630,1591074.962,10.91480162,35707.2,1.097804833,20.21974674,11.25,4.629389934
5/29/2012 0:00,5.15889,339889.092,3153174.673,31160,9171,1591074.962,10.75661609,35173.31202,1.12879692,18.96538173,12.41666667,3.401594165
5/30/2012 0:00,5.1725,230060.5956,1873294.866,25743,9046,1591074.962,9.491131843,31117.76,1.208785301,16.86572549,15.36666667,3.029203486
5/31/2012 0:00,5.19,230005.901,4812129.309,20951,9301,1591074.962,11.54754374,37954.47,1.811582741,13.60278435,10.71666667,3.464906163
6/1/2012 0:00,5.27,262718.3808,3223156.245,24713,9334,1591074.962,11.94300757,39867.55,1.613221786,15.68116299,9.816666667,1.219814009
6/2/2012 0:00,5.279,104793.7316,2387134.36,18570,8601,1591074.962,12.3384714,41223.711,2.219909047,9.96264787,10.93333333,4.16641932
6/3/2012 0:00,5.26466,84420.9033,1609492.547,26654,8400,1591074.962,12.49665693,41669.7839,1.563359492,15.02353311,11.21666667,6.96827338
6/4/2012 0:00,5.2785,284111.9573,3521172.509,44984,8583,1591074.962,11.94300757,40000.473,0.889215566,28.12443169,14.775,3.601687153
6/5/2012 0:00,5.5,487732.777,5317556.456,45318,10589,1591074.962,10.75661609,37559.5,0.828798711,29.98382458,16.35,2.843717461
6/6/2012 0:00,5.47,245541.2877,2751676.412,18275,9220,1591074.962,13.36667734,46292.61,2.533111354,13.28754541,8.466666667,4.347082224
6/7/2012 0:00,5.529,299044.0332,4158245.014,30567,9819,1591074.962,9.965688435,34943.28,1.143170085,20.49586485,17.575,2.844682385
6/8/2012 0:00,5.66,343225.9149,6042248.698,26974,10174,1591074.962,11.70572927,41974.56,1.556111811,16.81802928,14.81666667,3.021707558
6/9/2012 0:00,5.69999,247825.2302,1867311.942,31523,11836,1583177.847,13.14293301,47720.31628,1.513825343,22.52987299,10.26666667,3.628635234
6/10/2012 0:00,5.62,174749.5932,1644528.245,39328,12923,1583177.847,13.3790336,47904.88,1.218085842,24.41006786,10.81666667,5.633036777
6/11/2012 0:00,5.54545,258951.7161,4066159.985,35275,11431,1583177.847,12.11983044,42810.874,1.213632147,20.67463329,11.46666667,4.383238738
6/12/2012 0:00,5.7,524411.0796,2787261.324,20796,11596,1583177.847,11.01802767,39968.4,1.921927294,12.59682379,12.3,3.424645234
6/13/2012 0:00,5.96,377371.332,1760143.067,52040,15864,1583177.847,12.74943202,48484.6,0.931679477,35.1762952,28.95,3.0753
6/14/2012 0:00,5.95,261781.8924,5229504.533,56997,17287,1583177.847,11.49022886,43643.25,0.765711353,35.89565212,47.73333333,4.064235651
6/15/2012 0:00,6.165,445327.084,3656680.349,57407,17224,1583177.847,12.51333143,49227.525,0.857517811,35.61308945,20.18333333,3.937789237
6/16/2012 0:00,6.599,581911.3245,4351600.724,49313,16097,1583177.847,12.59203163,52989.97,1.074563908,30.02680517,23.78333333,2.983137789
6/17/2012 0:00,6.52999,340965.6456,1159009.953,40290,12497,1583177.847,12.82813222,53376.13826,1.324798666,24.4001962,12.55,5.084230117
6/18/2012 0:00,6.4668,321949.8594,2575358.106,39028,13823,1583177.847,12.35593103,50932.5168,1.305025028,26.16138093,14.68333333,4.03336183
6/19/2012 0:00,6.53294,311415.3166,2217216.37,38108,12312,1583177.847,14.32343598,59619.61044,1.56449067,26.94018882,12.93333333,4.213160438
6/20/2012 0:00,6.64999,469733.814,1737453.295,33475,11659,1726566.559,11.67262013,45359.58179,1.355028582,21.58001528,21.29166667,2.671389404
6/21/2012 0:00,6.8,366720.644,1186755.333,26501,12027,1726566.559,10.47102688,41656.8,1.5718954,26.27883814,14.36666667,3.22876054
